,trueX,trueY,trueZ,DNNX,DNNY,DNNZ,recoX,recoY,recoZ,nhits,recoVtxFOM,TrueTrackLengthInMRD,DR_reco,DR
6825,5.893,9.595,5.482,8.245,11.919,20.988,-9999.000,-9999.000,-9999.000,109.000,-9999.000,0.000,17330.883,15.854
6826,-3.323,8.387,36.148,0.503,12.632,37.648,-9999.000,-9999.000,-9999.000,118.000,-9999.000,0.000,17342.593,5.909
6827,-48.409,-16.664,24.170,0.405,0.000,0.000,-9999.000,-9999.000,-9999.000,46.000,-9999.000,0.000,17295.237,56.962
6828,38.827,-28.881,36.203,10.963,0.000,25.137,-9999.000,-9999.000,-9999.000,97.000,-9999.000,0.000,17345.505,41.629
6829,-3.065,-24.606,3.062,7.396,3.227,5.990,-9999.000,-9999.000,-9999.000,91.000,-9999.000,0.000,17304.580,29.877
6830,5.309,-45.154,29.308,0.000,0.000,14.700,-9999.000,-9999.000,-9999.000,119.000,-9999.000,25.500,17312.776,47.754
6831,24.862,17.678,-17.516,5.963,0.000,0.000,-9999.000,-9999.000,-9999.000,14.000,-9999.000,0.000,17333.253,31.249
6832,-45.991,39.522,41.907,0.000,28.540,30.522,-9999.000,-9999.000,-9999.000,180.000,-9999.000,162.005,17339.381,48.635
6833,8.635,26.398,-37.804,0.000,26.904,0.000,-9999.000,-9999.000,-9999.000,133.000,-9999.000,0.000,17317.240,38.781
6834,36.021,2.229,-24.593,0.000,34.790,0.000,-9999.000,-9999.000,-9999.000,56.000,-9999.000,0.000,17326.714,54.429
6835,-45.979,42.048,-37.099,5.553,0.000,0.000,-9999.000,-9999.000,-9999.000,30.000,-9999.000,0.000,17295.223,76.157
6836,-12.264,27.157,48.925,0.000,0.000,27.459,-9999.000,-9999.000,-9999.000,54.000,-9999.000,9.443,17355.677,36.725
6837,-36.739,26.944,8.879,0.000,27.710,0.000,-9999.000,-9999.000,-9999.000,186.000,-9999.000,6.995,17318.309,37.804
6838,43.583,-34.727,24.220,36.222,14.944,0.000,-9999.000,-9999.000,-9999.000,34.000,-9999.000,0.000,17337.968,55.749
6839,16.849,13.841,-12.673,6.160,25.385,0.000,-9999.000,-9999.000,-9999.000,38.000,-9999.000,0.000,17329.193,20.202
6840,44.156,-44.320,-48.473,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,93.000,-9999.000,0.000,17290.854,79.143
6841,13.984,14.233,19.545,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,95.000,-9999.000,0.000,17346.352,27.931
6842,-15.286,23.211,26.908,2.668,23.405,0.000,-9999.000,-9999.000,-9999.000,15.000,-9999.000,0.000,17338.918,32.349
6843,-6.800,49.506,14.653,3.934,0.000,0.000,-9999.000,-9999.000,-9999.000,15.000,-9999.000,0.000,17351.939,52.733
6844,7.430,40.105,-48.818,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,55.000,-9999.000,0.000,17318.152,63.615
6845,-44.916,-15.373,8.800,0.000,0.000,10.044,-9999.000,-9999.000,-9999.000,137.000,-9999.000,47.717,17289.091,47.490
6846,23.804,31.706,22.536,33.132,29.472,5.233,-9999.000,-9999.000,-9999.000,40.000,-9999.000,61.633,17363.837,19.784
6847,-37.386,-32.523,10.849,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,139.000,-9999.000,22.730,17284.719,50.726
6848,25.018,1.957,-42.929,19.310,0.000,0.000,-9999.000,-9999.000,-9999.000,196.000,-9999.000,141.581,17309.634,43.351
6849,15.745,19.520,12.786,0.000,11.891,0.000,-9999.000,-9999.000,-9999.000,39.000,-9999.000,0.000,17346.519,21.670
6850,-6.787,45.602,23.059,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,17.000,-9999.000,0.000,17354.539,51.549
6851,3.394,-35.968,-16.849,11.955,0.000,0.000,-9999.000,-9999.000,-9999.000,32.000,-9999.000,0.000,17290.264,40.631
6852,28.187,28.210,0.104,0.000,19.381,0.000,-9999.000,-9999.000,-9999.000,80.000,-9999.000,0.000,17351.412,29.538
6853,-32.993,-21.624,-10.575,0.000,4.585,0.000,-9999.000,-9999.000,-9999.000,45.000,-9999.000,0.000,17281.145,43.443
6854,-32.745,-49.580,-17.233,0.000,0.000,0.047,-9999.000,-9999.000,-9999.000,86.000,-9999.000,0.000,17261.311,61.879
6855,-9.143,-1.480,48.844,0.000,0.000,32.351,-9999.000,-9999.000,-9999.000,55.000,-9999.000,31.535,17340.900,18.915
6856,-42.004,28.850,-18.141,0.000,2.708,0.000,-9999.000,-9999.000,-9999.000,167.000,-9999.000,0.000,17300.783,52.696
6857,28.615,-33.831,-28.986,21.607,0.000,0.000,-9999.000,-9999.000,-9999.000,12.000,-9999.000,0.000,17299.099,45.098
6858,-14.951,-17.085,-12.127,0.000,1.044,0.000,-19.585,-7.954,1.000,159.000,95.875,49.102,16.648,26.444
6859,27.484,24.885,20.933,27.238,12.555,14.410,-9999.000,-9999.000,-9999.000,118.000,-9999.000,149.798,17361.098,13.951
6860,6.233,15.650,-45.882,6.014,7.412,0.000,-9999.000,-9999.000,-9999.000,35.000,-9999.000,0.000,17304.984,46.616
6861,-4.698,-30.216,25.270,2.529,0.000,0.000,-9999.000,-9999.000,-9999.000,28.000,-9999.000,0.000,17313.253,40.048
6862,34.049,2.263,30.058,41.162,0.000,31.384,-9999.000,-9999.000,-9999.000,60.000,-9999.000,0.000,17357.112,7.581
6863,26.914,34.443,-25.237,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,89.000,-9999.000,0.000,17339.691,50.474
6864,10.143,-10.470,-43.478,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,20.000,-9999.000,0.000,17293.528,45.857
6865,-28.460,33.545,34.752,0.000,7.148,14.327,-9999.000,-9999.000,-9999.000,80.000,-9999.000,0.000,17341.851,43.863
6866,10.192,36.316,-5.923,0.933,0.000,0.000,-9999.000,-9999.000,-9999.000,68.000,-9999.000,0.000,17342.234,37.943
6867,46.314,-3.307,-42.501,0.000,0.000,0.000,41.703,-3.695,-43.670,276.000,90.069,86.887,4.773,62.946
6868,-8.834,27.910,27.975,0.000,0.000,1.972,-9999.000,-9999.000,-9999.000,99.000,-9999.000,0.000,17345.967,39.156
6869,-35.302,15.097,22.159,0.000,14.913,0.000,-9999.000,-9999.000,-9999.000,164.000,-9999.000,39.028,17319.961,41.681
6870,-29.664,-20.141,6.008,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,20.000,-9999.000,0.000,17293.510,36.355
6871,-24.926,23.055,49.038,6.681,31.409,33.299,-9999.000,-9999.000,-9999.000,36.000,-9999.000,0.000,17346.089,36.283
6872,45.196,-18.640,21.791,0.000,0.000,26.698,-9999.000,-9999.000,-9999.000,89.000,-9999.000,0.000,17346.749,49.135
6873,21.572,26.183,-10.481,3.876,16.125,0.000,-9999.000,-9999.000,-9999.000,57.000,-9999.000,0.000,17340.319,22.895
6874,11.330,-34.180,17.738,17.414,0.904,25.373,-9999.000,-9999.000,-9999.000,98.000,-9999.000,129.792,17315.871,36.417
6875,1.458,32.552,-46.644,0.000,24.479,0.000,-9999.000,-9999.000,-9999.000,30.000,-9999.000,0.000,17311.574,47.360
6876,-47.352,32.245,39.323,0.000,0.000,34.097,-9999.000,-9999.000,-9999.000,60.000,-9999.000,140.547,17332.891,57.526
6877,-1.775,-4.932,-43.386,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,143.000,-9999.000,65.883,17289.886,43.701
6878,34.080,-16.753,31.188,0.000,0.000,21.462,-9999.000,-9999.000,-9999.000,151.000,-9999.000,48.100,17346.833,39.201
6879,-0.661,31.815,25.156,0.000,0.000,26.526,-9999.000,-9999.000,-9999.000,93.000,-9999.000,0.000,17351.304,31.851
6880,35.709,17.348,14.023,0.000,23.096,8.385,-9999.000,-9999.000,-9999.000,154.000,-9999.000,33.206,17357.513,36.605
6881,-18.286,46.670,22.376,0.000,20.424,19.474,-9999.000,-9999.000,-9999.000,147.000,-9999.000,87.986,17348.144,32.120
6882,-34.797,-14.711,-0.380,0.000,3.105,0.000,-35.256,-11.287,18.643,119.000,89.208,20.811,19.334,39.095
6883,-44.926,19.176,20.063,0.000,21.267,39.132,-9999.000,-9999.000,-9999.000,73.000,-9999.000,0.000,17315.573,48.850
6884,9.742,11.723,8.565,1.797,12.153,25.598,-9999.000,-9999.000,-9999.000,138.000,-9999.000,33.482,17336.114,18.800
6885,42.540,-2.570,2.139,26.413,6.597,0.000,-9999.000,-9999.000,-9999.000,115.000,-9999.000,150.013,17343.123,18.673
6886,8.921,14.701,2.314,13.145,0.000,16.733,-9999.000,-9999.000,-9999.000,118.000,-9999.000,0.000,17333.752,21.021
6887,4.126,-13.265,44.353,5.961,0.000,25.678,-9999.000,-9999.000,-9999.000,92.000,-9999.000,0.000,17339.157,22.980
6888,-41.411,-9.389,37.035,0.000,0.000,35.288,-9999.000,-9999.000,-9999.000,62.000,-9999.000,65.183,17310.919,42.498
6889,45.898,-7.867,-38.018,0.000,9.992,0.000,-9999.000,-9999.000,-9999.000,38.000,-9999.000,0.000,17318.888,62.217
6890,8.519,25.580,-26.241,12.925,5.230,0.000,-9999.000,-9999.000,-9999.000,16.000,-9999.000,0.000,17323.353,33.498
6891,-28.084,-9.728,27.807,0.000,2.496,0.000,-9999.000,-9999.000,-9999.000,36.000,-9999.000,0.000,17313.047,41.369
6892,1.467,-11.831,-47.923,0.000,8.933,0.000,-9999.000,-9999.000,-9999.000,73.000,-9999.000,0.000,17285.162,52.249
6893,0.370,20.875,-9.115,24.745,8.662,5.943,-9999.000,-9999.000,-9999.000,18.000,-9999.000,0.000,17325.793,31.145
6894,-46.433,-4.324,-31.904,7.845,0.000,0.000,-9999.000,-9999.000,-9999.000,218.000,-9999.000,149.206,17271.078,63.108
6895,18.896,-33.455,-36.483,2.434,26.868,0.000,-9999.000,-9999.000,-9999.000,381.000,-9999.000,0.000,17289.363,72.394
6896,36.041,-26.294,31.656,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,83.000,-9999.000,0.000,17342.750,54.703
6897,-18.366,-20.881,-28.265,0.000,22.586,0.772,-9999.000,-9999.000,-9999.000,15.000,-9999.000,0.000,17279.799,55.406
6898,-43.681,12.606,5.045,0.000,0.000,9.469,-9999.000,-9999.000,-9999.000,61.000,-9999.000,0.000,17303.802,45.678
6899,-33.574,23.216,-13.873,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,187.000,-9999.000,161.403,17304.834,43.112
6900,-34.029,8.911,-41.945,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,26.000,-9999.000,0.000,17280.101,54.743
6901,40.612,36.743,14.302,0.000,6.429,0.000,-9999.000,-9999.000,-9999.000,79.000,-9999.000,0.000,17371.706,52.657
6902,4.921,47.025,-30.264,0.000,19.547,0.000,-9999.000,-9999.000,-9999.000,113.000,-9999.000,146.788,17331.381,41.173
6903,27.672,-2.777,-28.799,10.749,17.947,0.000,-9999.000,-9999.000,-9999.000,45.000,-9999.000,0.000,17316.568,39.309
6904,42.576,8.620,-48.198,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,114.000,-9999.000,0.000,17320.628,64.885
6905,20.336,39.889,42.002,0.000,15.316,0.000,-9999.000,-9999.000,-9999.000,84.000,-9999.000,0.000,17377.805,52.741
6906,-32.168,-29.595,-9.134,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,45.000,-9999.000,0.000,17277.853,44.655
6907,31.730,-26.414,-22.695,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,35.000,-9999.000,0.000,17308.803,47.112
6908,14.437,9.288,-40.509,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,66.000,-9999.000,0.000,17309.139,43.996
6909,17.253,-40.886,15.532,33.841,0.000,0.000,-9999.000,-9999.000,-9999.000,153.000,-9999.000,11.594,17314.162,46.777
6910,39.649,-28.324,-29.950,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,26.000,-9999.000,0.000,17308.114,57.195
6911,-32.762,-26.720,-38.173,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,66.000,-9999.000,0.000,17262.397,56.960
6912,-5.189,3.165,-49.689,0.000,26.174,0.000,-9999.000,-9999.000,-9999.000,25.000,-9999.000,0.000,17288.966,55.003
6913,-17.189,46.934,46.587,11.862,46.908,37.518,-9999.000,-9999.000,-9999.000,132.000,-9999.000,33.324,17362.925,30.434
6914,-29.880,-30.999,-2.100,0.000,9.453,0.000,-41.218,-45.112,-25.068,153.000,90.202,135.385,29.245,50.334
6915,-3.888,-41.527,49.073,0.000,0.000,36.223,-9999.000,-9999.000,-9999.000,180.000,-9999.000,162.962,17321.008,43.643
6916,38.904,-0.867,-27.456,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,85.000,-9999.000,0.000,17324.949,47.625
6917,30.184,-31.679,41.583,19.039,0.000,38.818,-9999.000,-9999.000,-9999.000,132.000,-9999.000,146.091,17342.010,33.696
6918,37.928,39.182,8.119,0.000,13.519,0.000,-9999.000,-9999.000,-9999.000,39.000,-9999.000,0.000,17368.001,46.509
6919,-26.644,-3.667,-31.890,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,60.000,-9999.000,0.000,17282.877,41.717
6920,-29.912,-40.956,2.833,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,33.000,-9999.000,0.000,17279.526,50.795
6921,44.372,46.377,18.442,24.967,12.215,23.597,-9999.000,-9999.000,-9999.000,100.000,-9999.000,62.511,17381.831,39.625
6922,16.311,22.231,-34.195,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,71.000,-9999.000,0.000,17321.341,43.927
6923,38.082,-33.802,41.483,22.552,0.000,25.288,-9999.000,-9999.000,-9999.000,13.000,-9999.000,0.000,17345.302,40.571
6924,48.500,-42.722,18.752,0.000,0.000,13.983,-9999.000,-9999.000,-9999.000,217.000,-9999.000,0.000,17333.063,64.809
6925,30.011,-21.956,-16.698,6.484,3.310,6.429,-9999.000,-9999.000,-9999.000,13.000,-9999.000,0.000,17313.833,41.554
6926,8.862,26.001,-31.639,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,68.000,-9999.000,0.000,17320.688,41.900
6927,-4.076,-26.016,30.068,1.906,0.000,36.203,-9999.000,-9999.000,-9999.000,101.000,-9999.000,0.000,17318.808,27.391
6928,-14.941,18.570,-48.104,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,79.000,-9999.000,0.000,17293.163,53.685
6929,-46.821,16.567,-46.609,0.000,0.000,46.567,-9999.000,-9999.000,-9999.000,75.000,-9999.000,0.000,17274.476,105.586
6930,-13.236,-8.816,15.062,0.000,17.290,22.965,-9999.000,-9999.000,-9999.000,154.000,-9999.000,38.846,17314.754,30.318
6931,-27.334,-4.946,20.246,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,34.000,-9999.000,0.000,17311.861,34.373
6932,41.013,-41.952,11.904,3.731,0.000,0.000,-9999.000,-9999.000,-9999.000,195.000,-9999.000,99.601,17325.209,57.372
6933,34.232,-45.003,-9.438,0.000,0.000,2.101,31.279,-43.900,-6.274,183.000,91.996,56.184,4.466,57.708
6934,-15.444,34.197,-47.651,0.000,26.406,0.000,-9999.000,-9999.000,-9999.000,65.000,-9999.000,0.000,17302.190,50.693
6935,22.174,-13.688,-35.188,0.000,8.707,0.000,-9999.000,-9999.000,-9999.000,17.000,-9999.000,0.000,17303.408,47.238
6936,47.405,-4.697,-45.084,6.421,0.000,0.000,-9999.000,-9999.000,-9999.000,60.000,-9999.000,0.000,17317.528,61.109
6937,-40.277,13.307,12.421,0.000,0.000,30.761,-9999.000,-9999.000,-9999.000,100.000,-9999.000,0.000,17310.431,46.213
6938,-0.092,-47.722,-24.564,12.716,0.000,0.000,-9999.000,-9999.000,-9999.000,24.000,-9999.000,0.000,17277.021,55.180
6939,-26.730,-9.889,7.442,0.000,0.000,10.080,-9999.000,-9999.000,-9999.000,146.000,-9999.000,151.230,17301.948,28.622
6940,-48.470,-47.267,10.274,0.000,0.000,11.538,-9999.000,-9999.000,-9999.000,57.000,-9999.000,56.797,17269.499,67.713
6941,-40.804,41.459,-26.747,0.000,0.385,0.000,-9999.000,-9999.000,-9999.000,19.000,-9999.000,0.000,17303.824,63.776
6942,-16.933,-46.450,42.953,19.743,0.000,31.718,-9999.000,-9999.000,-9999.000,78.000,-9999.000,0.000,17307.101,60.241
6943,-15.254,-47.917,-43.475,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,183.000,-9999.000,0.000,17257.222,66.474
6944,-17.728,33.270,30.021,13.328,21.571,0.000,-9999.000,-9999.000,-9999.000,74.000,-9999.000,0.000,17345.129,44.750
6945,-6.205,12.432,41.043,11.829,0.000,34.197,-9999.000,-9999.000,-9999.000,62.000,-9999.000,0.000,17346.100,22.949
6946,-29.465,-2.251,34.996,0.000,0.000,33.277,-9999.000,-9999.000,-9999.000,57.000,-9999.000,5.704,17320.730,29.601
6947,-33.673,48.530,-10.022,7.547,34.661,0.000,-9999.000,-9999.000,-9999.000,117.000,-9999.000,0.000,17321.671,44.631
6948,-15.104,45.016,-18.226,0.000,36.838,4.571,-9999.000,-9999.000,-9999.000,18.000,-9999.000,0.000,17325.596,28.543
6949,-31.081,49.662,8.596,0.000,30.803,0.000,-9999.000,-9999.000,-9999.000,20.000,-9999.000,0.000,17334.561,37.358
6950,24.263,17.480,24.073,13.225,32.809,18.343,-9999.000,-9999.000,-9999.000,67.000,-9999.000,9.721,17356.776,19.739
6951,-26.937,-31.369,-26.491,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,57.000,-9999.000,0.000,17269.819,49.106
6952,-23.238,-0.149,-49.128,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,41.000,-9999.000,0.000,17276.944,54.347
6953,7.568,-2.662,27.366,8.359,0.000,37.098,-9999.000,-9999.000,-9999.000,99.000,-9999.000,9.548,17337.422,10.120
6954,-20.999,27.991,-46.405,0.000,15.805,0.000,-9999.000,-9999.000,-9999.000,77.000,-9999.000,0.000,17296.104,52.373
6955,4.072,8.025,49.332,0.000,0.000,34.634,-9999.000,-9999.000,-9999.000,42.000,-9999.000,0.000,17354.278,17.234
6956,-43.796,36.344,-35.478,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,56.000,-9999.000,0.000,17294.103,67.065
6957,37.641,35.595,33.065,37.915,23.778,39.327,-9999.000,-9999.000,-9999.000,172.000,-9999.000,0.000,17380.149,13.376
6958,-1.226,-16.611,1.114,0.000,15.682,0.000,-9999.000,-9999.000,-9999.000,119.000,-9999.000,0.000,17309.126,32.335
6959,-10.946,2.909,12.787,8.610,17.790,13.049,-9999.000,-9999.000,-9999.000,115.000,-9999.000,0.000,17321.527,24.576
6960,-34.818,-44.861,-4.500,7.997,0.000,0.000,11.612,-3.177,92.964,231.000,53.214,50.455,115.726,62.176
6961,-42.081,40.326,44.211,0.000,0.000,3.283,-9999.000,-9999.000,-9999.000,12.000,-9999.000,0.000,17343.425,71.219
6962,-19.423,42.940,-31.726,0.000,28.654,18.610,-9999.000,-9999.000,-9999.000,68.000,-9999.000,0.000,17314.129,55.813
6963,25.632,40.038,-3.685,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,18.000,-9999.000,0.000,17354.592,47.682
6964,14.647,23.645,16.076,4.195,0.000,25.064,-9999.000,-9999.000,-9999.000,100.000,-9999.000,159.072,17350.167,27.370
6965,-22.398,-48.259,-5.153,6.830,36.189,0.000,-9999.000,-9999.000,-9999.000,77.000,-9999.000,0.000,17275.034,89.511
6966,-15.515,-46.792,-21.195,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,70.000,-9999.000,0.000,17270.582,53.660
6967,-4.878,23.628,-48.695,0.000,9.307,0.000,-9999.000,-9999.000,-9999.000,33.000,-9999.000,0.000,17301.564,50.991
6968,12.338,32.654,38.012,3.942,30.393,38.241,-9999.000,-9999.000,-9999.000,117.000,-9999.000,148.317,17366.709,8.698
6969,36.061,4.863,-27.522,0.000,24.080,0.000,-9999.000,-9999.000,-9999.000,72.000,-9999.000,0.000,17326.572,49.266
6970,33.077,-17.366,-12.146,9.039,0.000,0.000,31.954,-13.802,1.346,181.000,90.424,48.127,14.000,32.045
6971,-25.459,32.066,34.315,0.000,0.000,6.810,-9999.000,-9999.000,-9999.000,47.000,-9999.000,0.000,17342.469,49.324
6972,-13.919,12.093,-19.538,0.000,23.975,0.000,-9999.000,-9999.000,-9999.000,219.000,-9999.000,81.446,17306.458,26.770
6973,31.491,24.586,37.706,38.724,0.000,15.434,-9999.000,-9999.000,-9999.000,112.000,-9999.000,0.000,17372.924,33.954
6974,7.262,-39.157,30.263,26.169,0.000,15.523,-9999.000,-9999.000,-9999.000,69.000,-9999.000,0.000,17317.906,45.913
6975,-40.104,46.873,-31.363,0.000,0.000,12.643,-9999.000,-9999.000,-9999.000,58.000,-9999.000,0.000,17304.709,75.776
6976,42.012,15.493,-46.866,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,68.000,-9999.000,0.000,17325.039,64.819
6977,10.772,-46.331,-31.356,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,17.000,-9999.000,0.000,17280.193,56.972
6978,-20.516,-1.700,5.430,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,86.000,-9999.000,0.000,17309.095,21.290
6979,32.255,38.103,19.307,22.694,38.816,27.620,-9999.000,-9999.000,-9999.000,18.000,-9999.000,0.000,17370.549,12.689
6980,-11.350,21.669,-1.711,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,223.000,-9999.000,22.570,17323.762,24.521
6981,-40.689,26.776,-14.793,13.747,0.000,0.000,-9999.000,-9999.000,-9999.000,66.000,-9999.000,0.000,17302.270,62.443
6982,-48.357,-48.745,28.230,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,119.000,-9999.000,4.390,17279.126,74.239
6983,11.541,18.999,39.710,0.000,6.542,0.000,-9999.000,-9999.000,-9999.000,255.000,-9999.000,0.000,17359.347,43.189
6984,-41.329,-17.878,-16.795,2.280,0.000,0.000,-9999.000,-9999.000,-9999.000,131.000,-9999.000,0.000,17274.907,50.034
6985,6.001,33.170,-13.860,0.000,12.804,0.000,-9999.000,-9999.000,-9999.000,18.000,-9999.000,0.000,17333.421,25.355
6986,-39.793,-16.465,-37.762,0.000,26.073,0.000,-9999.000,-9999.000,-9999.000,129.000,-9999.000,0.000,17264.503,69.418
6987,-39.296,40.095,34.115,0.174,61.832,0.000,-9999.000,-9999.000,-9999.000,25.000,-9999.000,0.000,17339.046,56.517
6988,-42.975,47.210,48.432,0.213,23.191,34.863,-9999.000,-9999.000,-9999.000,65.000,-9999.000,0.000,17349.342,51.247
6989,-39.112,47.033,27.997,0.000,35.527,33.363,-9999.000,-9999.000,-9999.000,16.000,-9999.000,0.000,17339.631,41.121
6990,-23.152,5.818,-6.363,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,27.000,-9999.000,0.000,17305.107,24.705
6991,-17.437,-17.464,23.801,0.000,0.000,34.781,-9999.000,-9999.000,-9999.000,86.000,-9999.000,0.000,17312.400,27.011
6992,-42.484,-28.910,1.945,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,74.000,-9999.000,0.000,17278.710,51.424
6993,47.085,33.546,-6.614,9.400,29.420,8.593,-9999.000,-9999.000,-9999.000,33.000,-9999.000,0.000,17361.555,40.847
6994,-39.255,5.751,45.409,0.000,9.110,37.249,-9999.000,-9999.000,-9999.000,71.000,-9999.000,82.049,17325.753,40.235
6995,-7.115,-46.965,-30.344,3.594,0.000,0.000,-4.439,-46.472,-23.391,233.000,96.617,7.325,7.466,56.931
6996,13.910,-2.853,24.421,0.001,6.577,25.104,-9999.000,-9999.000,-9999.000,64.000,-9999.000,8.012,17339.270,16.818
6997,-8.458,26.823,1.681,0.000,15.306,9.397,-9999.000,-9999.000,-9999.000,65.000,-9999.000,0.000,17330.369,16.240
6998,-22.994,-36.825,33.656,0.000,0.000,27.461,-9999.000,-9999.000,-9999.000,46.000,-9999.000,0.000,17303.751,43.854
6999,-1.761,38.349,-43.386,0.000,16.673,0.000,-9999.000,-9999.000,-9999.000,121.000,-9999.000,0.000,17314.948,48.531
7000,42.406,5.999,-45.519,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,41.000,-9999.000,0.000,17320.555,62.500
7001,-36.483,-2.868,-31.649,2.911,0.000,0.000,-9999.000,-9999.000,-9999.000,16.000,-9999.000,0.000,17277.803,50.614
7002,-22.884,16.797,18.181,0.000,20.552,15.323,-9999.000,-9999.000,-9999.000,158.000,-9999.000,49.034,17325.790,23.365
7003,7.209,-44.801,-3.910,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,181.000,-9999.000,0.000,17294.858,45.545
7004,49.810,-43.177,33.124,26.610,0.000,28.237,-9999.000,-9999.000,-9999.000,139.000,-9999.000,13.970,17341.871,49.258
7005,33.842,-5.059,-1.618,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,74.000,-9999.000,0.000,17334.486,34.256
7006,-0.747,-39.039,3.150,36.422,0.000,1.442,-9999.000,-9999.000,-9999.000,14.000,-9999.000,0.000,17297.656,53.930
7007,-9.404,-37.948,-6.340,22.049,0.000,0.000,-9999.000,-9999.000,-9999.000,18.000,-9999.000,0.000,17287.795,49.694
7008,-17.679,44.123,-0.889,0.000,4.376,0.000,-9999.000,-9999.000,-9999.000,69.000,-9999.000,0.000,17333.589,43.510
7009,-30.325,-19.011,-44.710,0.000,6.643,0.000,-9999.000,-9999.000,-9999.000,19.000,-9999.000,0.000,17264.488,59.806
7010,44.584,-7.041,48.145,32.836,0.000,39.541,-9999.000,-9999.000,-9999.000,83.000,-9999.000,20.696,17368.303,16.175
7011,30.463,-7.991,-40.728,7.110,0.000,0.000,-9999.000,-9999.000,-9999.000,110.000,-9999.000,0.000,17308.309,47.623
7012,29.779,-10.050,-25.048,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,82.000,-9999.000,0.000,17315.751,40.189
7013,6.162,5.852,4.223,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,358.000,-9999.000,0.000,17328.151,9.489
7014,-42.817,30.631,-29.212,0.000,28.635,0.000,-9999.000,-9999.000,-9999.000,22.000,-9999.000,0.000,17294.963,51.871
7015,25.252,-28.201,-33.483,3.892,0.000,0.000,-9999.000,-9999.000,-9999.000,14.000,-9999.000,0.000,17297.803,48.710
7016,21.157,-13.434,-32.252,17.860,0.000,0.000,24.895,-11.576,-36.974,237.000,94.124,57.663,6.303,35.093
7017,45.162,-7.337,-4.129,26.208,0.000,0.000,-9999.000,-9999.000,-9999.000,49.000,-9999.000,0.000,17338.280,20.740
7018,-13.880,19.640,-3.340,0.000,39.477,23.465,-9999.000,-9999.000,-9999.000,22.000,-9999.000,0.000,17320.190,36.120
7019,26.211,48.051,-33.025,15.030,0.000,0.821,-9999.000,-9999.000,-9999.000,27.000,-9999.000,0.000,17342.686,59.828
7020,18.818,-44.962,35.399,0.000,0.000,36.317,-9999.000,-9999.000,-9999.000,103.000,-9999.000,32.319,17324.223,48.750
7021,-42.439,-24.022,22.493,0.000,15.536,0.000,-9999.000,-9999.000,-9999.000,402.000,-9999.000,0.000,17293.456,62.224
7022,-44.069,-17.164,18.143,0.000,0.000,21.905,-9999.000,-9999.000,-9999.000,101.000,-9999.000,0.000,17293.954,47.443
7023,-37.863,31.128,7.343,0.000,11.022,15.407,-9999.000,-9999.000,-9999.000,40.000,-9999.000,0.000,17319.198,43.622
7024,-3.324,14.297,-31.759,5.001,6.915,0.000,-9999.000,-9999.000,-9999.000,103.000,-9999.000,0.000,17306.806,33.652
7025,-36.678,-10.078,43.189,0.000,0.000,17.016,-9999.000,-9999.000,-9999.000,14.000,-9999.000,0.000,17316.812,46.172
